"id_curso","nome_curso","eixos_tematicos","competencias","certificador","conteudista","carga_horaria","disponibilidade_dias","tipo_oferta","apresentacao","publico_alvo","conteudo_programatico"
"901","PROAGRO: O que você precisa saber?","Ética e Cidadania","Foco nos resultados para os cidadãos / Geração de valor para os usuários","Enap - Escola Nacional de Administração Pública","Banco Central do Brasil","4","10","Curso Aberto","O Programa de Garantia da Atividade Agropecuária – Proagro possibilita a cobertura contra prejuízos decorrentes de eventos climáticos ou de doenças e pragas que atinjam uma lavoura amparada pelo programa. Neste curso, você conhecerá os principais conceitos do Proagro, bem como entenderá o seu funcionamento, os fatores para a garantia do direito e da perda da cobertura. Quer saber mais sobre o assunto? Inscreva-se já.","Produtores rurais e agentes do Proagro, bem como advogados e profissionais habilitados para a prestação de serviços na comprovação das perdas na atividade rural.","Módulo 1: Proteção ao Produtor Rural;Módulo 2: Como evitar a perda de direito à cobertura do PROAGRO?;Módulo 3: Inexistência de direito à cobertura;Módulo 4: Como evitar a redução do valor de cobertura do PROAGRO?;Módulo 5: Como agir em caso de ocorrência de evento coberto pelo PROAGRO?."
"347","Introdução à Gestão e Apuração da Ética Pública","Ética e Cidadania / Gestão Pública",NULL,"Enap - Escola Nacional de Administração Pública","Presidência da República","24","30","Curso Aberto","Você sabe como funcionam as comissões de ética? Este curso tem a finalidade de esclarecer os principais pontos da estrutura do Sistema de Gestão da Ética do Poder Executivo federal, dos procedimentos do rito processual ético e a da gestão das atividades das comissões. Quer saber mais? Inscreva-se.","Servidores que tenham vínculo com as Comissões de Ética na esfera da Administração Pública federal ou que desejem integrá-las. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo I - Estrutura das Comissões de Ética.Módulo II - Caractéristicas da Comissão de Ética Pública (CEP).Módulo III - Formalidades do Processo de Apuração ÉticaMódulo IV: Fases do Procedimento de Apuração Ética"
"652","Termo de Execução Descentralizada: Visão Geral e Atos Preparatórios","Gestão Pública / Governo e Transformação Digital / Orçamento e Finanças","Resolução de problemas com base em dados / Foco nos resultados para os cidadãos / Mentalidade digital / Visão sistêmica / Visão de futuro / Inovação e mudança / Gestão para resultados / Coordenação e colaboração em rede","Enap - Escola Nacional de Administração Pública","Secretaria de Gestão e Inovação (SEGES/MGI)","10","10","Curso Aberto","Neste curso, você terá um panorama do Módulo de Termo de Execução Descentralizada (TED) do Transferegov.br. Também vai ficar por dentro de seus aspectos conceituais e normativos. Além disso, verá os passos a passos sobre os atos preparatórios do TED: perfis de usuários dos órgãos e entidades; registros do programa e do plano de ação; análise do plano de ação; geração do TED; entre outros.","Agentes públicos, empresários e autônomos. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Contextualizando o Termo de Execução Descentralizada (TED);Módulo 2: Operacionalizando a Fase Inicial do TED no Transferegov.br."
"548","Contabilidade com foco na gestão da informação contábil","Água e Saneamento / Gestão Pública / Orçamento e Finanças",NULL,"Enap - Escola Nacional de Administração Pública","Enap - Escola Nacional de Administração Pública","20","20","Curso Aberto","O curso busca aprimorar o conhecimento sobre a contabilidade aplicada ao setor público, possibilitando a apresentação de demonstrações contábeis mais consistentes, assertivas e eficientes para a tomada de decisões. Possui como foco os procedimentos de coleta, preparação, formatação e apresentação da informação contábil.","Servidores públicos que atuam na área de contabilidade aplicada ao setor público. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1 – Introdução à Contabilidade Aplicada ao Setor PúblicoMódulo 2 – Abertura do Exercício Contábil, Regras de Consistência das Informações e Encerramento do Exercício ContábilMódulo 3 – Critérios Gerais de Evidenciação nas DCASPMódulo 4 – NBC TSP 11: Apresentação das DCASP e Macrofunções do SiafiMódulo 5 – Apresentação de Preenchimento de BV, DVP, DFC, DMPL, BO e BF"
"163","Gestão Pessoal - Base da Liderança","Desenvolvimento Pessoal / Gestão Pública / Liderança","Engajamento de pessoas e equipes / Autoconhecimento e desenvolvimento pessoal","Enap - Escola Nacional de Administração Pública","Receita Federal do Brasil","50","40","Curso Aberto","A base da gestão pessoal é o autoconhecimento. O curso, nessa concepção, permite aos estudantes refletir sobre suas virtudes, forças de caráter, valores pessoais, motivadores intrínsecos de trabalho e perfil comportamental. A reflexão possibilita aos estudantes organizar estratégias de melhoria em sua vida laboral e em sua vida pessoal, por meio de instrumentos que serão disponibilizados ao longo do curso. Nesse sentido, o curso será de extrema importância para os profissionais que desejam obter um estado consciente em relação aos meios viáveis de se conseguir alcançar um determinado objetivo.","Gestores público que tenham interesse em ferramentas de mentoria para liderança. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: O Desenvolvimento Biopsicossocial e a Dimensão BiológicaMódulo 2: Dimensões Psicológica e Perfil Comportamental Módulo 3: Dimensão Social e Desenvolvimento Integrativo Módulo 4: Mentalidade e aspectos relacionados à Psicologia Positiva Módulo 5: Virtudes, Forças de caráter, crenças e valores pessoais Módulo 6: Técnicas de Coaching"
"120","Resolução de Conflitos Aplicada ao Contexto das Ouvidorias","Ética e Cidadania / Excelência na Entrega de Serviços / Transparência, Controle e Participação / Água e Saneamento",NULL,"Enap - Escola Nacional de Administração Pública","Ouvidoria-Geral da União","20","20","Curso Aberto","Os conflitos e divergências fazem parte da humanidade. Todavia, as maneiras de solucionar os desacordos podem ser diferentes. Nesse curso, você conhecerá algumas formas de mediar e solucionar conflitos no âmbito das Ouvidorias Públicas.","Agentes públicos que integrem o Poder Executivo federal que desenvolvam atividades em ouvidorias ou em áreas que tratem de temas afins. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","1 Resolução de conflitos na ouvidoria 1.1 Diálogo como instrumento para resolução de conflitos1.2 Modalidades de resolução de conflito1.3 Processos autocompositivos1.4 Experiências de solução consensual de conflitos entre estado e cidadão no Brasil 2 Ouvidoria Pública 2.1 Resolução de conflitos com o público interno e externo2.2 Facilitador de resolução de conflitos2.3 Ouvidoria como espaço de excelência para resolução de conflitos2.4 Resolução consensual de conflitos3 Técnicas de resolução pacífica de conflitos aplicáveis às Ouvidorias Públicas"
"807","Gamificação aplicada à Transformação Digital na Administração Pública","Governo e Transformação Digital / Inovação","Mentalidade digital / Inovação e mudança","Enap - Escola Nacional de Administração Pública","Secretaria de Governo Digital","25","30","Curso Aberto","Que tal usar toda potencialidade que a gamificação pode oferecer? Melhorar o desempenho dos membros da equipe, engajar consumidores no uso de seus produtos e treinar novas habilidades? Se você deseja conhecer estas informações sobre como fazer isso e muito mais, desmistificando os principais conceitos associados ao tema, faça já sua inscrição neste curso! Venha ser EV.G!","Agentes públicos que atuam nos órgãos e entidades do Sistema de Administração dos Recursos de Tecnologia da Informação (SISP). Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Conceitos Fundamentais de Gamificação;Módulo 2: Motivação e Engajamento na Gamificação;Módulo 3: Elementos da Gamificação;Módulo 4: Elementos para Modelagem de um Ambiente Gamificado;Módulo 5: Caso Prático de Aplicação da Gamificação em Serviços Públicos."
"879","Aquisições de TI - Da origem da demanda ao resultado","Governo e Transformação Digital / Logística e Compras Públicas",NULL,"Enap - Escola Nacional de Administração Pública","Tribunal de Contas da União","30","30","Curso Aberto","Neste curso, você conhecerá os fundamentos teóricos e práticos relacionados à aquisição de soluções de Tecnologias da Informação (TI) no âmbito governamental e compreenderá como adquirir essas soluções com o fim de obter os melhores resultados para a administração pública, tanto do ponto de vista financeiro quanto ao atendimento às necessidades dos órgãos públicos. Faça sua inscrição.","Servidores públicos que atuem com contratação de soluções de TI e demais interessados.","Módulo 1: Fundamentos e princípiosMódulo 2: Planejamento de aquisições de TIMódulo 3: Pesquisa de preço e otimização das aquisições de TIMódulo 4: Fase externa e gestão contratualMódulo 5: Tópicos especiais"
"422","Administração Pública e Contexto Institucional Contemporâneo","Estratégia e Planejamento","Visão sistêmica / Visão de futuro","Enap - Escola Nacional de Administração Pública","Enap - Escola Nacional de Administração Pública","20","20","Curso Aberto","O curso em 2020 pela Enap e integra o Programa de Desenvolvimento de Gerentes Operacionais (PDGO), e tem como desafio compreender a Administração Pública enquanto área do conhecimento e de práticas profissionais voltadas para a gestão das organizações que a integram. Para tanto, vamos associar o processo de consolidação desse tema ao seu campo de aplicação: o Estado.","Servidores públicos e demais interessados na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1 – A formação do Estado contemporâneo.Módulo 2 – Mudanças recentes no campo da Administração Pública e seus impactos no Brasil."
"875","Serviços públicos e defesa do usuário","Transparência, Controle e Participação / Gestão Pública",NULL,"Enap - Escola Nacional de Administração Pública","Controladoria-Geral da União","20","20","Curso Aberto","O Código de defesa dos direitos dos usuários de serviços públicos é um importante instrumento para garantir a prestação do serviço público adequado. Neste curso, você conhecerá os principais direitos apresentados nessa lei e compreenderá como a simplificação de serviços, as ouvidorias e a participação dos cidadãos contribuem para a proteção e defesa dos direitos dos usuários e para o aprimoramento dos serviços públicos. Faça sua inscrição!","Ouvidores e colaboradores de ouvidorias. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.","Módulo 1: Serviços Públicos e o Código de Defesa dos Usuários;Módulo 2: Os direitos dos usuários e a simplificação de serviços;Módulo 3: As Ouvidorias como mecanismos de tutela de direitos;Módulo 4: Transparência de serviços públicos;Módulo 5: Avaliação e governança participativa de serviços públicos."
